Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Willie Davis,0.6219839142091153,0.8733153638814016,0.9739583333333334,0.9612590799031476,0.8995215311004785,0.878345498783455,0,0.8557692307692307
Anthony Carter,0.5573333333333333,0.8415841584158416,0.9850249584026622,0.992,0.9948186528497408,0.9946091644204852,0,0.9767441860465116
Ricky Williams,0.1890660592255125,0.5467289719626168,0.6932084309133489,0.7792494481236203,0.7272727272727273,0.5743380855397149,0,0.3660531697341513
Marcus Johnson,0.087378640776699,0.3745318352059925,0.6685082872928176,0.7873873873873873,0.789568345323741,0.7156308851224106,1,
John Davis,0.1167883211678832,0.3774038461538461,0.510250569476082,0.5887850467289719,0.5690866510538641,0.673289183222958,1,
Deonte Thompson,0.1663479923518164,0.3596837944664031,0.3466135458167331,0.5137254901960784,0.627151051625239,0.8174757281553398,0,0.7790262172284644
Harvey Williams,0.2067183462532299,0.3109919571045576,0.3962264150943396,0.4453125,0.6319612590799032,0.6435406698564593,0,0.6253041362530414
Kenny King 2,0.1689750692520775,0.2888283378746594,0.4240687679083094,0.4390243902439024,0.4534005037783375,0.5013333333333333,1,
Fred Barnett,0.4716981132075472,0.8217054263565892,0.96514745308311,0.9110512129380054,0.9401041666666666,0.8716707021791767,0,0.9234449760765552
Micheal Spurlock,0.1541755888650963,0.1867219917012448,0.1443298969072164,0.0433884297520661,0.3278008298755187,0.375,0,0.5889101338432122
Jason Snelling,0.1690721649484536,0.4318181818181818,0.6286307053941909,0.6448412698412699,0.6290630975143403,0.6679841897233202,1,
Aaron Shea,0.1775700934579439,0.3770491803278688,0.4878587196467991,0.3533057851239669,0.470468431771894,0.5725971370143149,1,
Virgil Green,0.1547619047619047,0.4225621414913958,0.5158102766798419,0.5816733067729084,0.6078431372549019,0.7495219885277247,0,0.7087378640776699
Darnell Dinkins,0.1487603305785124,0.3462321792260692,0.50920245398773,0.5802997858672377,0.524896265560166,0.445360824742268,0,0.3615702479338843
Gary Barnidge,0.0288659793814433,0.268595041322314,0.2800829875518672,0.2837301587301587,0.2466539196940726,0.4782608695652174,0,0.6593625498007968
