Player,Year1,Year2,Year3,Retire,NextPercentile
Randy Jackson,0.1759259259259259,0.371900826446281,0.4244604316546763,1,
Rodney Carter,0.4290909090909091,0.5454545454545454,0.7467532467532467,1,
Ron Dayne,0.2709677419354839,0.684931506849315,0.7549668874172185,0,0.5443037974683544
Josh Ashton,0.4259259259259259,0.6198347107438017,0.6474820143884892,0,0.4571428571428571
Ivy Joe Hunter,0.0584415584415584,0.0855263157894736,0.3082191780821918,1,
Dion Lewis,0.1632653061224489,0.4088050314465409,0.4047619047619047,0,0.2631578947368421
Ladainian Tomlinson,0.3698630136986301,0.8874172185430463,0.9936708860759492,0,1.0
Kapri Bibbs,0.3494623655913978,0.5136612021857924,0.75,1,
Jim Braxton,0.2696629213483146,0.5555555555555556,0.7603305785123967,0,0.8273381294964028
Clarence Williams 4,0.2038216560509554,0.3231707317073171,0.6627906976744186,0,0.7383720930232558
Chase Claypool,0.4558139534883721,0.7981651376146789,0.9166666666666666,1,
Jerome Harrison,0.065359477124183,0.2913907284768212,0.6645161290322581,0,0.802547770700637
Brian Hoyer,0.0828025477707006,0.0714285714285714,0.0816326530612244,0,0.2830188679245283
Ryan Nall,0.1391752577319587,0.2232558139534883,0.3073394495412844,1,
Tom Bailey,0.1011235955056179,0.2777777777777778,0.4545454545454545,0,0.5035971223021583
Brian Milne,0.1338028169014084,0.2933333333333333,0.5723684210526315,0,0.6708074534161491
E J Jones,0.0451612903225806,0.0701754385964912,0.4072727272727273,1,
La Mical Perine,0.227906976744186,0.3256880733944954,0.2990196078431372,0,0.2259887005649717
Jim Finn,0.0193548387096774,0.0273972602739726,0.0529801324503311,0,0.0253164556962025
Jim Jodat,0.0636942675159235,0.2195121951219512,0.2906976744186046,0,0.4244186046511627
Reggie Bonnafon,0.3350515463917525,0.5023255813953489,0.5688073394495413,0,0.3431372549019608
Larry Canada,0.1951219512195122,0.3895348837209302,0.3197674418604651,0,0.3012048192771084
Jimmy Rogers,0.2616279069767442,0.3433734939759036,0.6303030303030303,0,0.379746835443038
Todd Fowler,0.1096774193548387,0.3157894736842105,0.5490909090909091,0,0.1103896103896103
Sidney Thornton,0.1210191082802547,0.3536585365853658,0.7267441860465116,0,0.8430232558139535
Eddie Hill,0.191860465116279,0.2441860465116279,0.4036144578313253,0,0.3636363636363636
Matt Breida,0.2677595628415301,0.6914893617021277,0.8350515463917526,0,0.7906976744186046
