PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Ahmad Rashad,0.013081151304387,0.0364821408689605,-0.0410278437509782,-0.047570095571656,-0.0411746199625462,0.0338367121597146,-0.0157789569470114,0.0528168531033,-0.0163462701705624,0.0132563840220818,-0.0131949797627496,-0.0151381922675943,-0.0441066554055175,0.0239638832655113,0.0268633939669955,0.0479491279980944,0.0216329508062709,0.0522685666518485,0.0186708200912351,-0.0117297085051071,-0.0172512079621516,0.0294868276899975,-0.0533290637304534,0.006918316600298,-0.0045856456556503,-0.0418453183598473,-0.0181003028629618,0.0049466241972734,-0.035777697820389,0.0632468189644652,-0.0549871575407414
Ahman Green,0.0112297403576618,-0.0252843862209405,-0.0357800175838547,-0.0354773214697611,0.0135988185411722,-0.0263414594285727,-0.011235839446021,-0.0305143878490006,0.0009612431215035,-0.0292209276430853,-0.0274163273913588,-0.0179913144706672,0.0353784276489954,-0.0296526989863054,0.0090284588660603,0.0004257130321146,0.0158882957492931,0.0158662362378751,-0.0033527531644468,-0.0036808186533569,-0.0115865188576487,0.019068697263103,-0.0098339453088094,0.029421892117263,-0.0250744510756035,-0.0170054510432168,-0.0519019224914977,0.0069164234679737,0.0289588017119121,-0.0494085977772508,0.0488392641327122
Ahmard Hall,-0.0039172701889579,-0.024407421862744,-0.0031399988954593,-0.0005597830142062,0.0059502972086209,0.0012470601569332,-0.0163966403506837,-0.0025121884124541,-0.00772199069908,-0.0335400594952056,0.0023970242607109,0.0051251799394553,-0.0086173726042799,0.0183789998602806,-0.0138562756391759,0.0083833003982896,0.0134004062049333,-0.0007235651112891,-0.0063226284941967,-0.0125266813338697,0.0052222369502192,-0.0208216877912437,0.0054833403609703,-0.0009321474829598,-0.003262514819126,0.0026206560799136,0.008018247386081,-0.0011318231689569,-0.0063048684835597,0.0022169814854796,0.0082912883111358
Akeem Hunt,-0.0149945055116523,-0.0135906656332854,0.0096755060160151,0.002826519544566,-0.0084131277951025,0.0014839966944669,0.0053555794385775,0.0092733259143098,-0.0108250028734954,-0.0152015176212148,-0.0006405139174126,0.0027017894986111,0.0105838127512753,0.0078559359171923,0.0091419488824769,-0.0062801676501124,-0.0026191047951806,0.0014815988747106,0.0087875346006771,-6.64219122099254e-05,0.0174162765480402,-0.0068679878284013,0.0181380178174769,-0.0074856056724219,0.0016722939222364,0.0037572549882037,-0.0001561548985679,0.0142297527950926,-0.0042812806146453,-0.0021353747422656,0.0024182311705031
Al Chandler,-0.0148055316158804,0.0102747884080672,-0.010038324282396,-0.0107067667618663,-0.0136763759997173,0.0004192030063327,0.01228674424259,0.0031393687336219,0.0192713367443933,-0.0056236856098737,-0.0145879884465175,0.0009715686538992,-0.0209724315244286,-0.0145536101592076,0.0118801331076292,0.0272825453934363,0.0066987698162825,0.0216177112305458,0.0126678694782932,0.0049434573817834,0.0186486930228417,-0.0041808908051817,0.0278570789192571,0.0173173920876756,-0.0010512101105187,0.0024695653430457,-0.001170788922632,-0.0109783233767839,-0.0017808689171419,0.0091344929259314,-0.0121434540843336
Al Dixon,-0.0039096769486059,0.0177125911659007,-0.0003770042570773,-0.0182788771705861,-0.0071518028637595,0.0233492203593212,-0.004033410637758,0.0055873000072804,0.0226202333851027,-0.0044764007010972,-0.0115872524753488,0.0109477159668566,-0.0090554127401086,-0.0027306123331419,0.0056091080040477,-0.0170597465500834,0.0067769653466854,-0.014890337174153,0.0138549961665112,0.0235425370256754,0.0033300287101578,0.0093294093894191,0.0194856262397741,-0.0032686002011391,-0.0207334770637063,-0.0136923403205706,0.0206053731721066,-0.0046140038167509,0.0002373795894313,0.0272057625118757,0.0023022439972551
Al Edwards,-0.0144198985398066,0.005350607580972,0.0158552284734918,0.0069256779076833,-0.0049113186158774,-0.0155344926287508,0.0056926912853276,0.0034490786703156,-3.2831859915258227e-06,0.0288667657726858,-0.0189167158455303,0.0012957195183024,0.0073794410577287,-0.0040813075168442,0.00947376486644,-0.0002477427293102,0.0076541408838183,0.0049856178463351,0.0067406762498113,-0.0070654702011861,-0.0076488335052282,0.0015642607055891,0.0006748405420611,-0.005248182717467,-0.004900625312391,0.0010880235391541,0.0077552404723317,-0.0064357167160879,0.0016575226947913,0.0077502933393807,0.008914000804272
Al Hunter,-0.0160978229210796,0.0088324945370725,-0.0025860111918716,0.000963446522924,-0.0185776852775204,0.0074005174230042,0.0017481451009983,-0.0131714533121627,0.020074921168849,-0.0093722923576353,-0.0094942992472384,-0.0028072352440547,-0.0012812303254806,-0.0022258034812015,0.0209429575193755,0.0067266979095776,-0.0009729716442319,-0.0071951674930386,-0.0117212766437821,0.001155974962529,0.0046404634849543,0.001427801775253,0.0165053563259535,-0.0027528386399799,0.0064247030455361,0.0199831860004387,-0.0065269892411174,0.0037470417339675,-0.0004490674164189,-0.008797224315933,-0.0064906989623715
Al Toon,0.0424865834346674,0.0355809974488774,-0.005422977329194,0.0399035054288056,-0.0116271820437819,-0.0341503230832337,0.0111913267910384,-0.0083235786648827,-0.053763186506208,-0.0017924952807058,-0.0099202995254052,-0.0114328003841443,0.0169146979208292,0.0682042589209207,0.0444785412930027,-0.020550654637376,-0.0174085030478562,-0.0542697155038425,0.0505995072911101,0.0334816558792309,-0.0384221419535574,0.019061011079883,-0.0207018668751564,-0.0019561280775396,-0.0035762401507833,0.0165133234795554,-0.019160315028697,0.0165482785808249,0.0358110082122551,-0.0118516087316612,-0.03645385232548
Alan Cross,-0.0148366839862241,-0.012524154810746,0.0144463689258125,0.0042567460294134,-0.0009045208910692,-0.0016848807795823,0.0056177631096504,0.0121407349775632,-0.0281318004411154,-0.0008042485188819,-0.0045845166274087,0.0024638534740057,0.0047150822868346,-0.0068549292905118,0.0005850280458908,-0.0047964088477894,0.0020588567897667,-0.0018502200752186,0.0055228712284481,0.0002036067401115,-8.939874619723505e-05,-0.002008994432513,-0.0084193740762137,-0.0069108594714672,0.0027774592523053,-0.0078161904244468,0.0027220153775383,0.0097001926322974,-0.0037884040134821,0.0090770184683441,0.006911446887906
