PLAYER NAME,YEAR,EXTRA POINT RATIO,FIELD GOALS MADE,POINTS,FIELD GOAL RATIO,0-19,20-29,30-39,40-49,50-59,60,Long,Field Goals Blocked,HOWGOOD RAW SCORE,PERCENTILE
Andy Uram,1940,4.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.052631578947368,0.4146341463414634
Andy Uram,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091
Andy Uram,1942,4.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043478260869565,0.5106382978723404
Armand Niccolai,1940,4.0,3.0,1.263157894736842,1.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.979157894736842,0.951219512195122
Armand Niccolai,1941,3.556,0.6666666666666666,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.922666666666667,0.75
Armand Niccolai,1942,4.0,0.6666666666666666,0.6521739130434783,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8908405797101455,0.7659574468085106
Art Michalik,1955,2.4,0.1,0.2181818181818181,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.050181818181818,0.36
Art Michalik,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952
Augie Lio,1941,3.692,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.292,0.5
Augie Lio,1942,4.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217391304347826,0.6808510638297872
Augie Lio,1943,3.652,1.0,0.9310344827586208,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.311034482758621,0.8787878787878788
Augie Lio,1944,3.636,1.0,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.169333333333333,0.8387096774193549
Augie Lio,1945,3.752,1.0,0.7941176470588235,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.746117647058824,0.9705882352941176
Augie Lio,1946,4.0,1.2,1.125,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.505,0.96
Austin Seibert,2019,3.428,1.0869565217391304,1.0,3.448,1.0,1.0,1.0,1.5,0.0,0.0,2.9444444444444446,-1.0,15.407400966183571,0.238095238095238
Austin Seibert,2020,3.556,0.24,0.2342342342342342,2.668,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,2.618181818181818,-0.0,12.98308271908272,0.2040816326530612
Austin Seibert,2021,4.0,0.3846153846153846,0.2916666666666667,3.332,1.0,1.0,1.0,1.6666666666666667,1.5,0.0,2.8363636363636364,-0.0,17.011312354312356,0.46
Austin Seibert,2022,4.0,0.1111111111111111,0.1826086956521739,2.4,1.0,1.0,1.0,1.3333333333333333,0.0,0.0,2.571428571428571,-0.0,13.59848171152519,0.1739130434782608
Austin Seibert,2023,4.0,0.0344827586206896,0.0333333333333333,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.8214285714285712,-0.0,14.889244663382591,0.1860465116279069
Austin Seibert,2024,3.668,1.03846153846154,0.919642857142857,3.6,1.0,1.0,1.0,2.0,1.333333333333332,0.0,2.894736842105262,-0.0,18.45417457104299,0.5227272727272727
Ben Agajanian,1945,2.0,1.0,0.3823529411764705,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382352941176471,0.8823529411764706
Ben Agajanian,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
