PLAYER NAME,YEAR,PASSING YARDS,YARDS PER ATTEMPT,ATTEMPTS,COMPLETIONS,COMPLETION %,TOUCHDOWNS,INTERCEPTIONS,QB RATING,1ST DOWNS,1ST DOWN %,20,40,LONG,SACKS,SACK LOSS YARDS,RUSHING YARDS,ATTEMPTS.1,YARDS PER ATTEMPT.1,TOUCHDOWNS.1,20+.1,40+.1,LONG.1,RUSHING 1ST DOWNS,RUSHING 1ST %,FUMBLES,HOWGOOD RAW SCORE,PERCENTILE
Aaron Brooks,2001,1.185276832663160,0.9078947368421050,0.5898520084566600,1.0947368421052600,1.118,1.5294117647058800,-3.1428568285714300,1.528,1.2039473684210500,0.8888888888888890,1.4102564102564100,1.8571428571428600,0.4436619718309860,-1.5151515151515200,-1.6176470588235300,0.3763162553632690,0.3580574370197160,0.2250955916101400,0.25,0.25,0.0,0.2658047665355980,0.3535533905932740,0.2165063509461100,-3.0,6.7767480708349,0.7439024390243900
Aaron Brooks,2002,1.1616260162601600,0.9189189189189190,0.5945945945945950,1.00711743772242,1.072,1.5,-2.1428569285714300,1.604,1.0576923076923100,0.8642659279778390,1.3428571428571400,2.0,0.4266666666666670,-1.3846153846153800,-1.3111111111111100,0.3487615451631890,0.3193331868292530,0.2153391923035270,0.25,0.25,0.0,0.25,0.3454246398538790,0.2301494079940250,-2.449489742783180,8.470673817752820,0.8554216867469880
Aaron Brooks,2003,1.140192926045020,0.9444444444444440,0.5704845814977970,1.1167883211678800,1.182,1.411764705882350,-1.230769107692310,1.776,1.1700680272108800,0.9146005509641880,1.0285714285714300,1.1666666666666700,0.5277777777777780,-1.4782608695652200,-1.1890243902439000,0.3182344232608220,0.3354101966249680,0.2012691214748530,0.25,0.0,0.0,0.2221308291596600,0.3535533905932740,0.2520520180046570,-2.581988897471610,8.401966144373640,0.9036144578313250
Aaron Brooks,2004,1.2504102395799100,0.8974358974358980,0.584051724137931,1.1573033707865200,1.14,1.105263157894740,-2.6666664,1.59,1.25531914893617,0.8720000000000000,1.3255813953488400,0.7142857142857140,0.4130434782608700,-1.3666666666666700,-1.1614583333333300,0.3485523835020270,0.3476108935769040,0.1994944695825760,0.5,0.0,0.0,0.2221308291596600,0.3118047822311620,0.2065671117854630,-2.8284271247461900,6.417636071758190,0.7176470588235290
Aaron Brooks,2005,1.0,0.9178082191780820,0.5,0.9375,1.114,0.8125,-2.83333305,1.4,1.0211267605633800,0.935933147632312,1.0555555555555600,0.6666666666666670,0.4583333333333330,-1.2692307692307700,-1.0918918918918900,0.4627924256816360,0.3012072483384370,0.2997467622890990,0.3535533905932740,0.3618734322278730,0.0,0.2763853991962830,0.385275875185561,0.2652043237455480,-1.632993161855450,6.698013667208930,0.7011494252873560
Aaron Brooks,2006,0.3823529411764710,0.7532467532467530,0.2186788154897490,0.4182509505703420,1.146,0.1666666666666670,-1.230769107692310,1.232,0.4545454545454550,0.8571428571428570,0.2571428571428570,0.1428571428571430,0.3958333333333330,-1.0,-1.0116279069767400,0.2666475528318100,0.2010999166349610,0.2775039759347950,0.0,0.1608168802256690,0.0,0.2750598021100900,0.1863389981249820,0.1979696667428530,-2.3094010767585000,2.4383564733492300,0.2921348314606740
Aaron Rodgers,2005,0.0225537820957668,0.5616438356164380,0.0185614849187935,0.03515625,1.124,0.0,-0.1666666500000000,0.7960000000000000,0.0211267605633802,0.5236768802228410,0.0,0.0,0.1111111111111110,-0.1153846153846150,-0.1513513513513510,0.0730435887238471,0.0635000635000952,0.2244096972731250,0.0,0.0,0.0,0.1666666666666670,0.0883883476483184,0.2886751345948130,0.0,3.6851109861992300,0.2988505747126440
Aaron Rodgers,2006,0.015916955017301,0.4025974025974030,0.0170842824601366,0.0228136882129277,0.8,0.0,0.0,0.964,0.0151515151515151,0.3653846153846150,0.0,0.0,0.1111111111111110,-0.1153846153846150,-0.1046511627906980,0.0794187600604622,0.0606339062590832,0.2741265197626990,0.0,0.0,0.0,0.140487871737254,0.0833333333333333,0.2938128092014180,0.0,3.4258369921139500,0.3146067415730340
Aaron Rodgers,2007,0.0807407407407407,1.0684931506849300,0.0346534653465346,0.08,1.4280000000000000,0.0555555555555555,0.0,2.12,0.0608108108108108,0.8722826086956520,0.0588235294117647,0.2,0.3071428571428570,-0.125,-0.1528662420382170,0.1427065819761860,0.1228259211101290,0.2494456755928680,0.0,0.0,0.0,0.2067925479671280,0.1443375672974060,0.2628771223277120,0.0,7.217621892622060,0.7978723404255320
Aaron Rodgers,2008,1.2443759630200300,0.986842105263158,0.5955555555555560,1.2536764705882400,1.272,1.75,-2.363636127272730,1.876,1.1973684210526300,0.9392265193370160,1.2972972972973000,2.2857142857142900,0.4733333333333330,-1.3076923076923100,-1.44375,0.3527024786722350,0.3415650255319870,0.2186290129882060,0.3535533905932740,0.1950473744013730,0.0,0.2700308624336610,0.362284418654736,0.25,-2.3094010767585000,10.090723002713500,0.9333333333333330
Aaron Rodgers,2009,1.2326939115929900,1.0789473684210500,0.5486815415821500,1.1146496815286600,1.294,1.4285714285714300,-1.0769229692307700,2.064,1.1588235294117600,0.986449864498645,1.3095238095238100,2.125,0.5684931506849320,-1.9230769230769200,-1.6363636363636400,0.4336994790119510,0.3476108935769040,0.27361559309645,0.5590169943749480,0.3535533905932740,0.0,0.3227486121839510,0.4419417382415920,0.2698222638220470,-2.0,11.275479722045200,0.9518072289156630
Aaron Rodgers,2010,1.191735034943790,1.092105263157900,0.503177966101695,1.1345454545454500,1.314,1.3333333333333300,-1.83333315,2.024,1.1296296296296300,1.0635359116022100,1.35,1.25,0.5733333333333330,-1.1071428571428600,-1.0432432432432400,0.4270562599708940,0.3592106040535500,0.257066955133264,0.5,0.25,0.0,0.2769558547034990,0.3908679799852860,0.2350955611643430,-2.0,10.67192989127210,0.9883720930232560
Aaron Rodgers,2011,1.366391995291350,1.15,0.5,1.143333333333330,1.366,2.5,-0.9230768307692310,2.45,1.3081761006289300,1.1280653950953700,1.4545454545454500,1.625,0.6118421052631580,-1.2,-1.106060606060610,0.3874491223759660,0.3423265984407290,0.2224533204921420,0.4330127018922190,0.25,0.0,0.2727723627949900,0.3535533905932740,0.2291746242570530,0.0,15.864959068174100,1.0
Aaron Rodgers,2012,1.1706186971927000,1.0263157894736800,0.523719165085389,1.212418300653600,1.344,1.7727272727272700,-1.3333332,2.16,1.2126436781609200,0.9947916666666670,1.173913043478260,1.125,0.5140845070422540,-1.7586206896551700,-1.4723618090452300,0.3584302194601090,0.3150630189063020,0.2666296087557820,0.3535533905932740,0.3535533905932740,0.0,0.2834733547569200,0.337099931231621,0.2545111203152930,0.0,12.188230456392900,1.0
Aaron Rodgers,2013,0.7654693631150020,1.16,0.3065539112050740,0.660958904109589,1.332,0.8095238095238100,-1.0909089818181800,2.0980000000000000,0.6878980891719750,1.0420168067226900,0.813953488372093,1.0,0.532051282051282,-0.6,-0.5154185022026430,0.25,0.2420614591379640,0.2185812841434,0.0,0.0,0.0,0.2261335084333230,0.25,0.2372894989381250,-1.4142135623731000,9.011950358530400,0.8428571428571430
Aaron Rodgers,2014,1.300385871178390,1.12,0.5603448275862070,1.179930795847750,1.3120000000000000,2.0,-0.9090908181818180,2.244,1.3773584905660400,1.1167108753315600,1.5128205128205100,1.875,0.5063291139240510,-0.9655172413793100,-0.935483870967742,0.3440899407479730,0.2695090631780960,0.2965225367099440,0.3535533905932740,0.0,0.0,0.25,0.3535533905932740,0.2783882181415010,-2.449489742783180,12.990915353906500,1.0
Aaron Rodgers,2015,1.0257718120805400,0.8815789473684210,0.5921325051759840,1.1157556270096500,1.214,1.4761904761904800,-1.454545309090910,1.854,1.0116959064327500,0.7968337730870710,1.1224489795918400,0.6666666666666670,0.4391891891891890,-1.6428571428571400,-1.6881720430107500,0.3891123882687690,0.3265235781055080,0.608842882172744,0.25,0.0,0.0,0.25,0.337099931231621,0.2482078621984870,0.0,9.820476029810900,0.9452054794520550
