Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Adewale Ogunleye,0.4276139410187667,0.8021697511167837,0.9548825710754018,0.9835365853658536,0.9746070133010882,0.9450814725407364,0,0.9767718880285884
Adrian Amos,0.6213649851632047,0.7548387096774194,0.9164719626168224,0.9497041420118344,0.9558735837805604,0.9428904428904428,0,0.936745255894192
Adrian Awasom,0.1390568319226118,0.4948702474351237,0.4860035735556879,0.4813701923076923,0.0370813397129186,0.0400471142520612,0,0.3099273607748184
Adrian Clayborn,0.7802663438256658,0.7832125603864735,0.8909526662672259,0.7614788312462731,0.7964391691394659,0.7642228739002933,0,0.9158878504672896
Adrian Peterson,0.1914486279514997,0.2354758961681087,0.4908536585365853,0.5151148730350665,0.5594447797223898,0.5086360929124479,0,0.4877903513996426
Adrian Phillips,0.1848539057841383,0.6320474777448071,0.7466275659824047,0.8592289719626168,0.8887573964497042,0.8562909958258795,0,0.8857808857808858
Adrian Ross,0.1530944625407166,0.3213728549141966,0.6845588235294118,0.6869973190348525,0.635609444798979,0.7280593325092707,1,
Adrian Wilson,0.7064343163538874,0.8800255264837269,0.9276885043263288,0.9670731707317072,0.975211608222491,0.9975859987929994,0,0.9928528886241812
Aeneas Williams,0.6097560975609756,0.828996282527881,0.922201138519924,0.9224952741020794,0.969283276450512,0.982788296041308,0,0.9932998324958124
Ahmad Bradshaw,0.5229303156640858,0.5997596153846154,0.6034688995215312,0.6171967020023557,0.5441888619854721,0.553743961352657,0,0.3600958657878969
Ahmad Brooks,0.5481812380344607,0.5543881334981459,0.5432926829268293,0.0326481257557436,0.5570307785153893,0.6402620607504467,0,0.6412259615384616
Ahmad Carroll,0.6737804878048781,0.7636033857315598,0.791792395896198,0.6795711733174509,0.6352163461538461,0.6094497607655502,1,
Ahman Green,0.3419117647058823,0.3491957104557641,0.3624760689215061,0.3331273176761434,0.2176829268292683,0.1082224909310761,0,0.20036210018105
Ahmard Hall,0.3566686783343392,0.4151280524121501,0.4164663461538461,0.4240430622009569,0.4346289752650176,0.4303874092009685,1,
Ahmed Plummer,0.5772058823529411,0.814343163538874,0.8755583918315252,0.930778739184178,0.8359756097560975,0.7926239419588875,1,
Ahtyba Rubin,0.4314903846153846,0.6357655502392344,0.7767962308598351,0.8559322033898306,0.8743961352657005,0.8544038346315159,0,0.7972570065593322
Akeem Ayers,0.7027845036319612,0.8683574879227053,0.915518274415818,0.9081693500298152,0.8759643916913946,0.8744868035190616,0,0.8230140186915887
Akeem Dent,0.5647699757869249,0.6835748792270532,0.762732174955063,0.7584973166368515,0.6979228486646885,0.6410557184750734,1,
Akeem Jordan,0.4687313877307921,0.6616586538461539,0.7763157894736842,0.7885747938751473,0.7415254237288136,0.7101449275362319,0,0.805272618334332
Akeem Spence,0.6051527860994608,0.7304710793082886,0.7382789317507419,0.7348973607038123,0.7464953271028038,0.7857988165680473,0,0.7710196779964222
Akiem Hicks,0.5658212560386473,0.7345715997603355,0.7877161598091831,0.826112759643917,0.8950146627565982,0.9433411214953272,0,0.9715976331360948
Akin Ayodele,0.7236758136566688,0.8875154511742892,0.9573170731707316,0.964328899637243,0.944477972238986,0.9076831447290054,0,0.8731971153846154
Al Baker,0.1023102310231023,0.3773006134969325,0.8532110091743119,0.9524752475247524,0.9498069498069498,0.844731977818854,0,0.7647058823529411
Al Harris1,0.3312883435582822,0.4220183486238532,0.4811881188118811,0.3725868725868725,0.266173752310536,0.1948529411764706,0,0.1741071428571428
Al Harris2,0.5366614664586583,0.7852941176470588,0.839142091152815,0.6770899808551372,0.8226205191594561,0.8353658536585366,0,0.9244256348246674
Al Matthews,0.2481751824817518,0.4195402298850574,0.7738693467336684,0.8333333333333334,0.852017937219731,0.8962655601659751,1,
Al Noga,0.5290806754221389,0.8442776735459663,0.8986866791744841,0.8828996282527881,0.7115749525616698,0.5765595463137996,1,
Al Richardson,0.7128712871287128,0.8588957055214724,0.9243119266055044,0.7603960396039604,0.7123552123552124,0.6931608133086876,1,
Al Wallace,0.4006514657980456,0.4290171606864275,0.6977941176470588,0.0201072386058981,0.6853860880663688,0.8275648949320148,0,0.8957317073170732
Al Wilson,0.3900156006240249,0.8352941176470589,0.8934316353887399,0.9285258455647736,0.8986402966625463,0.9615853658536584,0,0.9365175332527208
Al Woods,0.4858657243816254,0.4915254237288136,0.5241545893719807,0.5775913720790893,0.6362552176505665,0.6593471810089021,0,0.6486803519061584
Alan Ball,0.2167957117331745,0.4441105769230769,0.5586124401913876,0.7497055359246172,0.7905569007263923,0.8019323671497585,0,0.7741162372678251
Alan Branch,0.4020250148898153,0.4387019230769231,0.5998803827751196,0.7432273262661955,0.7887409200968523,0.8007246376811594,0,0.7447573397243858
Alan Faneca,0.1233243967828418,0.1991065730695596,0.2484548825710754,0.1701219512195122,0.1185006045949214,0.2770066385033192,0,0.2596783799880881
Albert Fontenot,0.1366223908918406,0.328922495274102,0.4744027303754266,0.5731497418244407,0.7705192629815746,0.7687296416938111,0,0.733229329173167
Albert Haynesworth,0.5583918315252074,0.6983930778739185,0.8,0.8422007255139057,0.823777911888956,0.8129839189994044,0,0.8966346153846154
