Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Lesean Mccoy,0.2993630573248407,0.8766233766233766,0.9863945578231292,0.981132075471698,0.9940476190476192,0.9649122807017544,0.9832402234636872,0.967741935483871,0.989071038251366,0,0.9308510638297872
Lorenzo Neal,0.2462686567164179,0.3785714285714285,0.5228758169934641,0.4436619718309859,0.46,0.5131578947368421,0.5217391304347826,0.4709677419354838,0.273972602739726,0,0.390728476821192
Lydell Mitchell,0.3333333333333333,0.628099173553719,0.920863309352518,0.9857142857142858,0.9869281045751634,1.0,0.9939024390243902,0.9709302325581396,0.7209302325581395,1,
Macarthur Lane,0.9878048780487804,0.9887640449438202,0.9722222222222222,0.8512396694214877,0.9064748201438848,0.85,0.9281045751633988,0.821656050955414,0.8048780487804879,1,
Mack Strong,0.1285714285714285,0.4379084967320261,0.4647887323943662,0.5666666666666667,0.4868421052631579,0.4782608695652174,0.432258064516129,0.5,0.6887417218543046,0,0.7784810126582279
Marc Logan,0.5636363636363636,0.3441558441558441,0.538961038961039,0.4276315789473684,0.3287671232876712,0.3676470588235294,0.582089552238806,0.85,0.8562091503267973,0,0.7253521126760564
Marcus Allen,0.8484848484848485,0.8860759493670886,1.0,0.9870967741935484,0.9941520467836256,0.9818181818181818,0.922077922077922,0.8831168831168831,0.8289473684210527,0,0.7328767123287672
Mark Ingram,0.2585034013605442,0.5660377358490566,0.7797619047619048,0.8362573099415205,0.9217877094972068,0.9731182795698924,1.0,0.9680851063829788,0.9432989690721648,0,0.8465116279069768
Mark Van Eeghen,0.1654676258992805,0.4928571428571429,0.7189542483660131,0.9171974522292994,0.926829268292683,0.9767441860465116,0.9593023255813954,0.8734939759036144,0.7696969696969697,0,0.5949367088607594
Marquise Goodwin,0.3392857142857143,0.6140350877192983,0.5810055865921788,0.3118279569892473,0.5683060109289617,0.7606382978723404,0.9175257731958762,0.6976744186046512,0.6284403669724771,0,0.3872549019607843
Marshall Faulk,0.5928571428571429,0.915032679738562,0.9788732394366196,0.9466666666666668,0.9736842105263158,1.0,1.0,1.0,1.0,0,0.9873417721518988
